,link,title,bias rating,factual reporting,country,press freedom rating,media type,traffic/popularity,mbfc credibility rating
210,http://www.reviewjournal.com/,Las Vegas Review-Journal,right-center,high,usa (44/180 press freedom),,newspaper,high traffic,high credibility
211,https://www.learnliberty.org/,Learn Liberty,,high,usa,,,,
212,https://www.lefigaro.fr/,Le Figaro,right-center,high,france,mostly free,newspaper,high traffic,high credibility
213,https://www.leicestermercury.co.uk/,Leicester Mercury,,high,united kingdom,,,,
214,https://www.lexingtoninstitute.org/,Lexington Institute,,high,usa,,,,
215,https://www.libertarianism.org,Libertarianism.org,,high,usa,,,,
216,https://www.mycouriertribune.com/,Liberty Courier-Tribune,right-center,high,usa,,newspaper,minimal traffic,high credibility
217,https://listverse.com/,ListVerse,,mostly factual,united kingdom,,,,
218,https://www.lbc.co.uk/,Leading Britain’s Conversation (LBC),right-center,mixed,united kingdom (33/180 press freedom),,radio station,medium traffic,medium credibility
219,https://www.standard.co.uk/,London Evening Standard,right-center,mostly factual,united kingdom (35/180 press freedom),,newspaper,high traffic,high credibility
220,https://lfpress.com,London Free Press,,mostly factual,canada,,,,
221,http://www.dailynews.com/,Los Angeles Daily News,,high,usa,,,,
222,https://www.lubbockonline.com/,Lubbock Avalanche-Journal,,high,usa,,,,
223,https://www.mackinac.org/,Mackinac Center for Public Policy,,mostly factual,usa,,,,
224,https://www.malaymail.com/,Malay Mail,right-center,mostly factual,malaysia,,website,high traffic,high credibility
225,https://www.malaysia-today.net/,Malaysia Today,,mixed,malaysia,,,,
226,https://www.unionleader.com/,Manchester Union Leader,,high,usa,,,,
227,https://www.manilatimes.net,The Manila Times,,mixed,philippines,,,,
228,https://marginalrevolution.com/,Marginal Revolution,,high,usa,,,,
229,https://www.marketwatch.com/,MarketWatch,right-center,high,usa (44/180 press freedom),,website,high traffic,high credibility
230,https://www.frontiersman.com/,Mat-Su Valley Frontiersman,right-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
231,https://meaww.com/,Media Entertainment Arts WorldWide (meaww.com),right-center,mixed,india,limited freedom,website,high traffic,medium credibility
232,https://www.mercatus.org,Mercatus Center,,high,usa,,,,
233,https://www.metabunk.org/,Metabunk,,high,usa,,,,
234,https://miamivalleytoday.com/,Miami Valley Today,right-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
235,https://montrealgazette.com/,Montreal Gazette,right-center,high,canada,mostly free,newspaper,high traffic,high credibility
236,https://www.m24.ru/,Moscow 24,right-center,mixed,russia,limited freedom,tv station,high traffic,medium credibility
237,https://www.mtdemocrat.com,Mountain Democrat,,high,usa,,,,
238,https://mynorthwest.com/,MyNorthwest,right-center,high,usa,mostly free,website,medium traffic,high credibility
239,https://www.nationalaffairs.com,National Affairs Magazine,,high,usa,,,,
240,https://nationalinterest.org/,National Interest,right-center,high,usa (44/180 press freedom),,magazine,high traffic,high credibility
241,https://nationalpost.com,National Post,right-center,high,canada,,newspaper,high traffic,high credibility
242,https://nos.nl,Netherlands Radio and Television Association (NOS),,high,netherlands,,,,
243,Observer.com,(New York) Observer,right-center,high,usa,mostly free,website,medium traffic,high credibility
244,https://nypost.com/,New York Post,right-center,mixed,usa (45/180 press freedom),,newspaper,high traffic,medium credibility
245,https://www.news.com.au/,News.com.au,right-center,mostly factual,australia,,website,high traffic,high credibility
246,http://www.news-gazette.com/,News-Gazette,,high,usa,,,,
247,https://www.nhk.or.jp/,NHK (Nippon Hoso Kyokai),right-center,high,japan,moderate freedom,tv station,high traffic,high credibility
248,https://asia.nikkei.com,Nikkei Asian Review,right-center,high,japan (67/180 press freedom),,magazine,high traffic,high credibility
249,https://www.nine.com.au/,Nine.com.au,right-center,high,australia,mostly free,website,high traffic,high credibility
250,https://nj1015.com/,NJ1015.com,,high,usa,,,,
251,https://www.nwaonline.com/,Northwest Arkansas Democrat-Gazette,right-center,high,usa,mostly free,website,medium traffic,high credibility
252,https://www.nowentertainment.net/,Now Entertainment,right-center,high,usa,mostly free,website,minimal traffic,high credibility
253,https://www.oaoa.com/,Odessa American,right-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
254,https://oilprice.com,OilPrice,right-center,mostly factual,united kingdom,mostly free,website,high traffic,high credibility
255,https://www.omaha.com/,Omaha World-Herald,,high,usa,,,,
256,https://www.opendoorsusa.org,Open Doors,,mixed,usa,,,,
257,https://www.opposingviews.com/,Opposing Views,right-center,mixed,usa,mostly free,website,minimal traffic,medium credibility
258,https://www.ocregister.com/,Orange County Register,,high,usa,,,,
259,https://www.oregonlive.com,Oregonian,right-center,high,usa (44/180 press freedom),,newspaper,high traffic,high credibility
260,https://ottawacitizen.com,Ottawa Citizen,right-center,high,canada (14/180 press freedom),,newspaper,medium traffic,high credibility
261,https://ottawasun.com/,Ottawa Sun,,high,canada,,,,
262,https://www.pacificresearch.org/,Pacific Research Institute,,mostly factual,usa,,,,
263,https://www.newsandsentinel.com/,Parkersburg News and Sentinel,right-center,high,usa,,newspaper,minimal traffic,high credibility
264,https://www.peninsuladailynews.com/,Peninsula Daily News,,high,usa,,,,
265,http://www.post-gazette.com/,Pittsburgh Post-Gazette,right-center,high,usa (44/180 press freedom),,newspaper,high traffic,high credibility
266,https://triblive.com/,Pittsburgh Tribune Review,right-center,high,usa (44/180 press freedom),,newspaper,high traffic,high credibility
267,https://www.mydailyregister.com/,Point Pleasant Register,right-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
268,https://www.policyed.org/,PolicyEd,,high,usa,,,,
269,https://politisite.com/,Politisite,,high,usa,,,,
270,https://www.mydailysentinel.com/,Pomeroy Daily Sentinel,right-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
271,https://www.portsmouth-dailytimes.com/,Portsmouth Daily Times,right-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
272,https://www.postbulletin.com/,Post-Bulletin,,high,usa,,,,
273,https://www.rstreet.org/,R Street Institute,right-center,high,usa (44/180 press freedom),,organization/foundation,minimal traffic,high credibility
274,http://www.rasmussenreports.com/,Rasmussen Reports,right-center,high,usa (45/180 press freedom),,organization/foundation,medium traffic,high credibility
275,https://www.realcleardefense.com/,RealClearDefense,,mostly factual,usa,,,,
276,https://www.realclearinvestigations.com/,Real Clear Investigations,right-center,mostly factual,usa (44/180 press freedom),,website,medium traffic,high credibility
277,https://www.realclearmarkets.com/,RealClearMarkets,right-center,mostly factual,usa,mostly free,website,medium traffic,high credibility
278,https://www.realclearpolicy.com/,Real Clear Policy,,mostly factual,usa,,,,
279,https://www.realclearpolitics.com,Real Clear Politics,right-center,mostly factual,usa (45/180 press freedom),,website,high traffic,high credibility
280,https://www.realclearreligion.org,RealClearReligion,,mostly factual,usa,,,,
281,https://reason.com/,Reason,right-center,high,usa (45/180 press freedom),,magazine,medium traffic,high credibility
282,https://www.valleynewslive.com/,Red River Valley News,least biased,high,usa (45/180 press freedom),,tv station,medium traffic,high credibility
283,https://leaderpost.com,Regina Leader-Post,,high,canada,,,,
284,http://www.cato.org/regulation/,Regulation Magazine,,high,usa,,,,
285,https://remingtonresearchgroup.com,Remington Research Group,right-center,high,usa (44/180 press freedom),,website,minimal traffic,high credibility
286,http://www.republicworld.com/,Republic World,right-center,mixed,india (142/180 press freedom),,tv station,high traffic,low credibility
287,https://www.richmond.com/,Richmond Times-Dispatch,,high,usa,,,,
288,https://www.couriernews.com/,Russellville Courier,right-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
289,https://www.srnnews.com/,Salem Radio Network News (SRN News),,high,usa,,,,
290,https://www.sbsun.com,San Bernardino Sun,,high,usa,,,,
291,https://thestarphoenix.com,Saskatoon StarPhoenix,,high,canada,,,,
292,https://www.savannahnow.com/,Savannah Morning News,,high,usa,,,,
293,https://www.scoperatings.com/,Scope Ratings,right-center,mostly factual,germany,mostly free,organization/foundation,minimal traffic,high credibility
294,https://www.thedailycitizen.com/,Searcy Daily Citizen,right-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
295,https://sofrep.com/,SOFREP,right-center,mostly factual,usa (45/180 press freedom),,website,medium traffic,high credibility
296,https://www.twincities.com/,St. Paul Pioneer Press,right-center,high,usa (44/180 press freedom),,newspaper,medium traffic,high credibility
297,https://www.studentnewsdaily.com/,Student Daily News,right-center,mostly factual,usa (45/180 press freedom),,organization/foundation,minimal traffic,medium credibility
298,https://www.tabletmag.com/,Tablet Magazine,right-center,mostly factual,usa,,magazine,medium traffic,high credibility
299,http://www.tallahassee.com/,Tallahassee Democrat,,,usa,,,,
300,http://taxfoundation.org/,Tax Foundation,right-center,high,usa (45/180 press freedom),,organization/foundation,medium traffic,high credibility
301,https://www.tharawat-magazine.com/,Tharawat Magazine,,high,united arab emirates,,,,
302,https://www.algemeiner.com/,The Algemeiner Journal,,high,usa,,,,
303,https://www.theamericanconservative.com,The American Conservative,right-center,mostly factual,usa (44/180 press freedom),,magazine,medium traffic,high credibility
304,https://www.the-american-interest.com/,The American Interest,,high,usa,,,,
305,https://www.theaustralian.com.au/,The Australian,right-center,mixed,australia,,newspaper,high traffic,medium credibility
306,https://thebrunswicknews.com/,The Brunswick News,right-center,high,usa (44/180 press freedom),,newspaper,medium traffic,high credibility
307,https://thebulwark.com/,The Bulwark,right-center,high,usa (44/180 press freedom),,website,medium traffic,high credibility
308,http://english.chosun.com/,The Chosun Ilbo,right-center,mixed,south korea,mostly free,newspaper,high traffic,medium credibility
309,https://www.saltwire.com/halifax/,The Chronicle Herald,right-center,high,canada,mostly free,newspaper,medium traffic,high credibility
310,https://citizen.co.za,The Citizen (South Africa),right-center,high,south africa (32/180 press freedom),,newspaper,medium traffic,high credibility
311,http://www.couriermail.com.au/,The Courier-Mail (Australia),,high,australia,,,,
312,https://www.thedickinsonpress.com/,The Dickinson Press,right-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
313,https://thedispatch.com/,The Dispatch,right-center,high,usa,,website,medium traffic,high credibility
314,https://durangoherald.com,The Durango Herald,,high,usa,,,,
315,https://www.elkharttruth.com,The Elkhart Truth,right-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
316,http://www.thefiscaltimes.com/,The Fiscal Times,,high,usa,,,,
317,http://www.thegazette.com/,The Gazette (Cedar Rapids),,high,usa,,,,
318,https://www.theglobeandmail.com/,The Globe and Mail,right-center,high,canada,,newspaper,high traffic,high credibility
319,https://www.independent.org/,The Independent Institute,,mostly factual,usa,,,,
320,https://the-japan-news.com/,The Japan News,,high,japan,,,,
321,http://www.jpost.com/Jerusalem-Report,The Jerusalem Report,right-center,high,israel (86/180 press freedom),,magazine,high traffic,high credibility
322,https://www.jewishpress.com/,The Jewish Press,right-center,high,usa (45/180 press freedom),,newspaper,medium traffic,high credibility
323,https://www.journal-news.net/,The Journal (West Virginia),,high,usa,,,,
324,https://www.theledger.com,The Ledger,,high,usa,,,,
325,https://thelibertarianrepublic.com/,The Libertarian Republic,,mostly factual,usa,,,,
326,https://nation.com.pk/,The Nation Pakistan,right-center,mixed,pakistan (145/180 press freedom),,newspaper,medium traffic,medium credibility
327,https://www.thenewatlantis.com/,The New Atlantis,right-center,high,usa (44/180 press freedom),,journal,minimal traffic,high credibility
328,https://www.thenews.com.pk/,The News International,right-center,mixed,pakistan,limited freedom,newspaper,high traffic,medium credibility
329,https://www.theobjectivestandard.com,The Objective Standard,,high,usa,,,,
330,https://oklahoman.com/,The Oklahoman,,high,usa,,,,
331,https://pantagraph.com/,The Pantagraph,right-center,high,usa (44/180 press freedom),,newspaper,medium traffic,high credibility
332,https://www.post-journal.com,"The Post-Journal (Jamestown, New York)",,high,usa,,,,
333,http://www.pe.com/,The Press-Enterprise,,high,usa,,,,
334,https://tribtown.com/,The Seymour Tribune,right-center,high,usa,mostly free,newspaper,medium traffic,high credibility
335,https://www.thesorrentino.com,The Sorrentino,,mixed,usa,,,,
336,https://www.spectator.co.uk/,The Spectator (UK),right-center,mostly factual,united kingdom (35/180 press freedom),,magazine,medium traffic,high credibility
337,https://spectator.us,The Spectator (USA),right-center,mostly factual,usa (44/180 press freedom),,website,medium traffic,high credibility
338,https://spectatorworld.com/,The Spectator World,right-center,mostly factual,united kingdom,mostly free,magazine,minimal traffic,high credibility
339,https://www.spokesman.com/,The Spokesman-Review,,high,usa,,,,
340,https://www.standardmedia.co.ke/,The Standard (Kenya),right-center,mixed,kenya,limited freedom,newspaper,high traffic,medium credibility
341,https://www.straitstimes.com,The Straits Times,right-center,mostly factual,singapore,,newspaper,high traffic,high credibility
342,https://www.thestreet.com/,TheStreet,,high,usa,,,,
343,https://www.theitem.com/,The Sumter Item,,high,usa,,,,
344,https://www.thetimesherald.com,The Times Herald (Port Huron),right-center,high,usa,,newspaper,medium traffic,high credibility
345,https://timesofindia.indiatimes.com,Times of India,right-center,mixed,india (142/180 press freedom),,newspaper,high traffic,medium credibility
346,https://www.thetimes.co.uk/,The Times UK and The Sunday Times,right-center,high,united kingdom,,newspaper,high traffic,high credibility
347,https://www.washingtoninstitute.org,Washington Institute for Near East Policy,,mixed,usa,,,,
348,https://thewest.com.au/,The West Australian,right-center,high,australia (25/180 press freedom),,newspaper,medium traffic,high credibility
349,https://www.winchesterstar.com,The Winchester Star,,high,usa,,,,
350,https://www.yomiuri.co.jp/,The Yomiuri Shimbun,right-center,high,japan,moderate freedom,newspaper,high traffic,high credibility
351,https://www.tnonline.com,Times-News (Pennsylvania),right-center,high,usa,mostly free,newspaper,medium traffic,high credibility
352,https://www.timeslive.co.za/,Times of South Africa (Times Live),right-center,mostly factual,south africa,mostly free,newspaper,high traffic,high credibility
353,https://thenationaldesk.com/,TND – The National Desk,right-center,high,usa,mostly free,tv station/website,medium traffic,high credibility
354,https://www.toledoblade.com/,Toledo Blade,,high,usa,,,,
355,https://www.tovima.gr/,To Vima,right-center,mixed,greece,limited freedom,newspaper,high traffic,medium credibility
356,https://transparentcalifornia.com/,Transparent California,right-center,mostly factual,usa,mostly free,organization/foundation,medium traffic,high credibility
357,tribunnews.com,Tribunnews.com,right-center,mixed,indonesia,limited freedom,website,high traffic,medium credibility
358,https://tulsaworld.com/,Tulsa World,right-center,high,usa (44/180 press freedom),,newspaper,medium traffic,high credibility
359,https://unherd.com/,Unherd,right-center,mostly factual,usa,mostly free,website,high traffic,high credibility
360,https://www.valuewalk.com/,ValueWalk,right-center,mostly factual,usa (44/180 press freedom),,website,medium traffic,high credibility
361,https://vancouversun.com/,Vancouver Sun,,high,canada,,,,
362,https://www.villages-news.com/,Villages-News,right-center,high,usa,mostly free,website,medium traffic,high credibility
363,https://wach.com/,WACH – Columbia News,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
364,https://www.wsj.com/,Wall Street Journal,right-center,mostly factual,usa,,newspaper,high traffic,high credibility
365,https://www.recordherald.com/,Washington C H Record Herald,right-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
366,https://www.thecentersquare.com/,The Center Square,,mostly factual,usa,,,,
367,https://www.rep-am.com/,Waterbury Republican-American,,high,usa,,,,
368,https://foxbaltimore.com/,WBFF – Baltimore News,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
369,https://abc3340.com/,WBMA – Birmingham News,right-center,high,usa,,tv station,medium traffic,high credibility
370,https://wchstv.com/,WCHS – Charleston News,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
371,https://abcnews4.com/,WCIV – Charleston News,right-center,high,usa,,tv station,medium traffic,high credibility
372,https://wcti12.com/,WCTI – New Bern News,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
373,https://wcyb.com/,WCYB – Bristol News,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
374,https://foxlexington.com/,WDKY – Lexington News,right-center,high,usa,,tv station,minimal traffic,high credibility
375,https://www.weartv.com/,WEAR TV – Pensacola News,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
376,https://www.wctrib.com/,West Central Tribune,right-center,high,usa,mostly free,newspaper,medium traffic,high credibility
377,https://nbc25news.com/,WEYI – Saginaw News,right-center,high,usa,mostly free,tv station,minimal traffic,high credibility
378,https://wfxl.com/,WFXL – Albany GA,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
379,https://wgme.com/,WGME – CBS 13,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
380,https://upnorthlive.com/,WGTQ – Sault Ste Marie,right-center,high,usa,,tv station,medium traffic,high credibility
381,https://upnorthlive.com/,WGTU – Traverse City News,right-center,high,usa,,tv station,medium traffic,high credibility
382,wgxa.tv,WGXA News,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
383,https://13wham.com/,WHAM – Rochester News,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
384,https://local21news.com/,WHP – Harrisburg News,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
385,https://www.myheraldreview.com/news/willcox/,Willcox Range News,right-center,high,usa,mostly free,website,minimal traffic,high credibility
386,https://www.sungazette.com,Williamsport Sun-Gazette,,high,usa,,,,
387,https://www.news-herald.com/,Willoughby News-Herald,right-center,high,usa,mostly free,newspaper,medium traffic,high credibility
388,https://www.wnewsj.com/,Wilmington News Journal,right-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
389,https://windsorstar.com/,Windsor Star,,high,canada,,,,
390,https://wjactv.com/,WJAC NBC 6,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
391,https://turnto10.com/,WJAR – Providence News,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
392,https://wjla.com/,WJLA – ABC 7,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
393,https://dayton247now.com/,WKEF – Dayton News,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
394,https://local12.com/,WKRC – Cincinnati,right-center,high,usa,,tv station,minimal traffic,high credibility
395,https://wlos.com/,WLOS (ABC13News),right-center,high,usa,mostly free,tv station,medium traffic,high credibility
396,https://fox11online.com/,WLUK Fox 11,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
397,https://mycbs4.com/,WNBW – Gainesville News,right-center,high,usa,,tv station,minimal traffic,high credibility
398,https://nbc24.com/,WNWO 24 News,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
399,https://news4sanantonio.com/,WOAI – San Antonio News,right-center,high,usa,,tv station,medium traffic,high credibility
400,https://fox56.com/,WOLF – Fox56,right-center,high,usa,mostly free,tv station,minimal traffic,high credibility
401,https://wpde.com/,WPDE – Florence News,right-center,high,usa,,tv station,medium traffic,high credibility
402,https://cbs12.com,WPEC – CBS12.com,right-center,high,usa (44/180 press freedom),,tv station,medium traffic,high credibility
403,https://fox23maine.com/,WPFO – Portland News,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
404,https://wpgh53.com/,WPGH – Pittsburgh News,right-center,high,usa,mostly free,tv station,minimal traffic,high credibility
405,https://mynbc15.com/,WPMI – Mobile News,right-center,high,usa,,tv station,medium traffic,high credibility
406,https://turnto10.com/,WRGB – Albany,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
407,https://dayton247now.com/,WRGT – Dayton News,right-center,high,usa,mostly free,tv station,minimal traffic,high credibility
408,https://foxrichmond.com/,WRLH – Richmond News,right-center,high,usa,,tv station,minimal traffic,high credibility
409,https://wsbt.com/,WSBT 22 News,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
410,https://wset.com/,WSET – Lynchburg News,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
411,https://nbc25news.com/,WSMH – Flint,right-center,high,usa,,tv station,minimal traffic,high credibility
412,https://cnycentral.com/,WSTM – CNYCentral,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
413,https://kpic.com/,WSYX – ABC6onYourSide.com,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
414,https://fox28media.com/,WTGS – Savannah,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
415,https://upnorthlive.com/,WPBN – Traverse City News,right-center,high,usa,,tv station,medium traffic,high credibility
416,https://wtov9.com/,WTOV Steubenville-Wheeling,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
417,https://myfox28columbus.com/,WTTE – Columbus News,right-center,high,usa,mostly free,tv station,minimal traffic,high credibility
418,https://newschannel9.com/,WTVC – ABC Chattanooga,right-center,high,usa,,tv station,medium traffic,high credibility
419,https://foxchattanooga.com/,WTVC – Chattanooga,right-center,high,usa,,tv station,medium traffic,high credibility
420,https://cnycentral.com/,WTVH – CNYCentral,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
421,https://wtwc40.com/,WTWC – Tallahassee News,right-center,high,usa,,tv station,minimal traffic,high credibility
422,https://foxrochester.com/,WUHF – Rochester,right-center,high,usa,mostly free,tv station,minimal traffic,high credibility
423,https://wutv29.com/,WUTV – Buffalo News,right-center,high,usa,mostly free,tv station,minimal traffic,high credibility
424,https://wvah.com/,WVAH – Charleston News,right-center,high,usa,,tv station,minimal traffic,high credibility
425,https://wcyb.com/,WXLV – Winston-Salem,right-center,high,usa,mostly free,tv station,minimal traffic,high credibility
426,https://fox17.com/,WZTV – Nashville,right-center,high,usa,,tv station,medium traffic,high credibility
427,https://www.xeniagazette.com/,Xenia Gazette,right-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
428,https://yankeeinstitute.org,Yankee Institute for Public Policy,,high,usa,,,,
429,https://en.yna.co.kr/,Yonhap News Agency,right-center,mostly factual,south korea,,news agency,high traffic,high credibility
430,https://www.zebrafactcheck.com,Zebra Fact Check,,high,usa,,,,
